date,crime_type,state,Primary Category,Secondary Category,Months Difference,Crime Severity
2021-12-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,36,7.5
2022-02-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,34,7.5
2017-01-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,95,6.5
2015-09-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,111,6.5
2022-08-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,28,7.5
2022-05-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,31,7.5
2021-11-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,37,7.5
2022-12-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,24,6.5
2022-01-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,35,7.5
2016-10-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,98,7.5
2022-09-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,27,8.0
2015-06-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,114,7.5
2022-08-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,28,8.0
2022-08-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,28,6.5
2022-12-01,ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Texas,Violent Crimes,ASSAULT,24,8.0
2022-01-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,35,7.5
2022-04-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,32,7.5
2017-05-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,91,6.5
2022-05-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,31,7.5
2021-05-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,43,6.5
2022-09-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2022-01-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,35,7.5
2022-11-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,25,6.5
2022-10-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2014-11-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,121,7.5
2022-06-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,30,7.5
2022-09-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,27,8.0
2016-09-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,99,6.5
2022-09-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,27,8.0
2022-09-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2022-06-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,30,7.5
2022-01-01,ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Texas,Violent Crimes,ASSAULT,35,8.0
2022-08-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,28,6.5
2022-08-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,28,8.0
2022-10-01,ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Texas,Violent Crimes,ASSAULT,26,8.0
2017-11-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,85,7.5
2017-02-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,94,7.5
2016-12-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,96,6.5
2016-12-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,96,7.5
2022-11-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,25,6.5
2015-05-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,115,6.5
2022-09-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,27,7.5
2021-12-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,36,7.5
2022-06-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,30,7.5
2022-12-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,24,7.5
2023-01-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,23,6.5
2022-12-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,24,6.5
2022-10-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2022-06-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,30,7.5
2016-12-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,96,7.5
2017-06-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,90,6.5
2022-04-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,32,7.5
2023-03-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,21,6.5
2017-10-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,86,6.5
2022-10-01,ASSAULT -VERBAL THREAT,Texas,Violent Crimes,ASSAULT,26,8.0
2022-09-01,ASSAULT (AGG) -SERIOUS BODILY INJURY,Texas,Violent Crimes,ASSAULT,27,8.0
2017-02-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,94,6.5
2022-05-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,31,7.5
2022-10-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2021-11-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,37,7.5
2022-04-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,32,7.5
2015-08-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,112,7.5
2015-01-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,119,7.5
2014-08-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,124,6.5
2022-03-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,33,7.5
2017-11-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,85,7.5
2022-07-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,29,8.0
2017-06-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,90,6.5
2023-01-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,23,6.5
2020-03-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,57,6.5
2022-11-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,25,7.5
2016-10-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,98,6.5
2017-04-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,92,7.5
2022-09-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2022-10-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2022-09-01,ARSON -MOTOR VEH,Texas,Miscellaneous Crimes,ARSON,27,6.0
2022-09-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2022-04-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,32,8.0
2015-01-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,119,7.5
2014-11-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,121,6.5
2022-04-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,32,7.5
2022-08-01,ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Texas,Violent Crimes,ASSAULT,28,8.0
2022-08-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,28,7.5
2023-02-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,22,6.5
2020-11-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,49,6.5
2023-02-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,22,6.5
2017-11-01,ROBBERY OF BUSINESS,Texas,Violent Crimes,ROBBERY,85,7.5
2017-10-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,86,7.5
2022-09-01,BURGLARY - PRELIMINARY INVESTIGATION,Texas,Property Crimes,BURGLARY,27,6.5
2022-10-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,26,7.5
2022-10-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2022-09-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,27,8.0
2017-11-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,85,7.5
2022-09-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2022-05-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,31,7.5
2014-10-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,122,7.5
2019-02-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,70,6.5
2015-02-01,ARSON -ALL OTHER STRUCTURES - UNINHABITED,Texas,Miscellaneous Crimes,ARSON,118,6.0
2022-09-01,ASSAULT -PREGNANT PERSON,Texas,Violent Crimes,ASSAULT,27,8.0
2023-11-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,13,6.5
2021-12-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,36,7.5
2022-09-01,ASSAULT -VERBAL THREAT,Texas,Violent Crimes,ASSAULT,27,8.0
2022-03-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,33,7.5
2022-12-01,BURGLARY - PRELIMINARY INVESTIGATION,Texas,Property Crimes,BURGLARY,24,6.5
2021-12-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,36,7.5
2024-01-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,11,6.5
2022-02-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,34,7.5
2016-07-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,101,6.5
2017-08-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,88,6.5
2022-09-01,ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Texas,Violent Crimes,ASSAULT,27,8.0
2022-05-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,31,7.5
2024-08-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,4,6.5
2022-12-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,24,8.0
2022-10-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,26,8.0
2016-10-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,98,6.5
2023-03-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,21,7.5
2022-03-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,33,7.5
2022-09-01,ASSAULT -VERBAL THREAT,Texas,Violent Crimes,ASSAULT,27,8.0
2016-08-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,100,7.5
2022-08-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,28,8.0
2022-06-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,30,7.5
2022-10-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,26,8.0
2014-12-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,120,7.5
2022-03-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,33,8.0
2022-02-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,34,7.5
2022-01-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,35,7.5
2016-05-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,103,6.5
2022-11-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,25,6.5
2021-12-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,36,7.5
2022-09-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2022-09-01,ASSAULT -VERBAL THREAT,Texas,Violent Crimes,ASSAULT,27,8.0
2022-09-01,ASSAULT -VERBAL THREAT,Texas,Violent Crimes,ASSAULT,27,8.0
2018-01-01,BURGLARY OF A COIN OPERATED MACHINE,Texas,Property Crimes,BURGLARY,83,6.5
2022-04-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,32,7.5
2016-11-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,97,6.5
2022-05-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,31,7.5
2021-12-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,36,7.5
2022-09-01,ASSAULT -EMS PERSONNEL PROVIDING SER - BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,27,8.0
2022-10-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2021-12-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,36,7.5
2022-01-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,35,6.5
2016-08-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,100,6.5
2019-02-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,70,6.5
2022-08-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,28,7.5
2015-08-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,112,7.5
2015-05-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,115,6.5
2016-06-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,102,6.5
2022-06-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,30,8.0
2022-04-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,32,7.5
2022-10-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,26,8.0
2022-11-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,25,6.5
2021-12-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,36,7.5
2022-09-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2023-01-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,23,6.5
2022-05-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,31,7.5
2022-09-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2021-10-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,38,7.5
2017-11-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,85,6.5
2017-02-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,94,6.5
2015-11-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,109,6.5
2015-02-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,118,7.5
2020-01-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,59,7.5
2022-03-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,33,7.5
2022-11-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,25,8.0
2022-05-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,31,7.5
2022-10-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2022-09-01,ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Texas,Violent Crimes,ASSAULT,27,8.0
2022-12-01,BURGLARY OF A COIN OPERATED MACHINE,Texas,Property Crimes,BURGLARY,24,6.5
2022-05-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,31,8.0
2022-09-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2023-07-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,17,8.0
2022-08-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,28,8.0
2022-04-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,32,6.5
2021-12-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,36,7.5
2022-09-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2022-10-01,BURGLARY - PRELIMINARY INVESTIGATION,Texas,Property Crimes,BURGLARY,26,6.5
2022-09-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,27,8.0
2022-05-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,31,7.5
2022-04-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,32,7.5
2022-04-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,32,7.5
2022-09-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,27,8.0
2015-06-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,114,7.5
2017-02-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,94,6.5
2022-10-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,26,8.0
2023-01-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,23,8.0
2021-08-01,BURGLARY - PRELIMINARY INVESTIGATION,Texas,Property Crimes,BURGLARY,40,6.5
2020-04-01,ASSAULT (AGG) -DISCH FIREARM  OCC BLDG/HOUSE/VEH (AGG),Texas,Violent Crimes,ASSAULT,56,8.0
2021-12-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,36,7.5
2021-11-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,37,7.5
2015-12-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,108,6.5
2023-02-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,22,8.0
2022-10-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2015-05-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,115,7.5
2022-09-01,ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Texas,Violent Crimes,ASSAULT,27,8.0
2022-04-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,32,7.5
2022-12-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,24,8.0
2022-12-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,24,6.5
2022-05-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,31,7.5
2020-08-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,52,7.5
2022-04-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,32,8.0
2022-09-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,27,7.5
2023-02-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,22,7.5
2022-01-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,35,7.5
2022-11-01,ASSAULT (AGG) -DEADLY WEAPON,Texas,Violent Crimes,ASSAULT,25,8.0
2023-01-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,23,7.5
2022-08-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,28,6.5
2023-01-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,23,7.5
2015-06-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,114,7.5
2015-09-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,111,6.5
2016-08-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,100,6.5
2022-12-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,24,7.5
2022-10-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2016-10-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,98,6.5
2022-08-01,ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Texas,Violent Crimes,ASSAULT,28,8.0
2022-11-01,BURGLARY - PRELIMINARY INVESTIGATION,Texas,Property Crimes,BURGLARY,25,6.5
2023-01-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,23,8.0
2022-10-01,BURGLARY OF BUILDING - NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,26,6.5
2022-06-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,30,7.5
2015-09-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,111,7.5
2014-07-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,125,7.5
2022-09-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2022-06-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,30,7.5
2022-09-01,ROBBERY OF INDIVIDUAL - PRELIMINARY INVESTIGATION,Texas,Violent Crimes,ROBBERY,27,7.5
2017-07-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,89,6.5
2017-02-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,94,6.5
2017-05-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,91,6.5
2015-10-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,110,6.5
2022-09-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2015-02-01,ARSON -MOTOR VEH,Texas,Miscellaneous Crimes,ARSON,118,6.0
2022-09-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,27,7.5
2021-11-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,37,7.5
2022-11-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,25,7.5
2022-12-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,24,8.0
2022-08-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,28,6.5
2024-08-01,BURGLARY - PRELIMINARY INVESTIGATION,Texas,Property Crimes,BURGLARY,4,6.5
2015-01-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,119,6.5
2022-06-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,30,7.5
2022-07-01,ASSAULT -BODILY INJURY ONLY,Texas,Violent Crimes,ASSAULT,29,8.0
2021-12-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,36,7.5
2022-07-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,29,6.5
2017-08-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,88,7.5
2022-01-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,35,7.5
2015-08-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,112,6.5
2017-11-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,85,7.5
2017-11-01,ROBBERY OF BUSINESS (AGG),Texas,Violent Crimes,ROBBERY,85,7.5
2021-12-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,36,7.5
2022-12-01,BURGLARY OF HABITATION - FORCED ENTRY,Texas,Property Crimes,BURGLARY,24,6.5
2022-04-01,ROBBERY OF INDIVIDUAL,Texas,Violent Crimes,ROBBERY,32,7.5
2015-06-01,BURGLARY OF BUILDING - FORCED ENTRY,Texas,Property Crimes,BURGLARY,114,6.5
2022-11-01,ASSAULT (AGG) -SERIOUS BODILY INJURY,Texas,Violent Crimes,ASSAULT,25,8.0
2022-12-01,ROBBERY OF INDIVIDUAL (AGG),Texas,Violent Crimes,ROBBERY,24,7.5
2022-07-01,ASSAULT (AGG) -DISCH FIREARM  OCC BLDG/HOUSE/VEH (AGG),Texas,Violent Crimes,ASSAULT,29,8.0
2021-12-01,ROBBERY OF BUSINESS,Texas,Violent Crimes,ROBBERY,36,7.5
2022-09-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,27,6.5
2023-02-01,BURGLARY OF HABITATION -NO FORCED ENTRY,Texas,Property Crimes,BURGLARY,22,6.5
