ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
4452306,HL746344,11/20/2005 03:01:00 PM,008XX N CLEVELAND AVE,0460,BATTERY,SIMPLE,STREET,True,False,1823,18.0,27.0,8.0,08B,1172849.0,1905980.0,2005,02/10/2018 03:50:01 PM,41.89744422,-87.640590056,"(41.89744422, -87.640590056)"
4352065,HL649039,10/02/2005 05:05:00 PM,078XX S HALSTED ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,POLICE FACILITY/VEH PARKING LOT,False,False,621,6.0,17.0,71.0,07,1172325.0,1852947.0,2005,02/28/2018 03:56:25 PM,41.751928332,-87.644077264,"(41.751928332, -87.644077264)"
4350858,HL645166,09/30/2005 05:06:00 PM,035XX W LAKE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1123,11.0,28.0,27.0,14,1152678.0,1901236.0,2005,02/28/2018 03:56:25 PM,41.884849241,-87.714801373,"(41.884849241, -87.714801373)"
4444773,HL736257,11/15/2005 09:30:00 AM,015XX W 13TH ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,False,1231,12.0,2.0,28.0,26,1166406.0,1894142.0,2005,02/28/2018 03:56:25 PM,41.865100146,-87.664593068,"(41.865100146, -87.664593068)"
4492626,HL795259,12/16/2005 04:30:00 PM,100XX S HALSTED ST,0810,THEFT,OVER $500,GAS STATION,False,False,2232,22.0,34.0,73.0,06,1172747.0,1838371.0,2005,02/28/2018 03:56:25 PM,41.711920502,-87.642959263,"(41.711920502, -87.642959263)"
4424628,HL717787,11/05/2005 04:30:00 PM,035XX W 85TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,834,8.0,18.0,70.0,08B,1154382.0,1847999.0,2005,02/28/2018 03:56:25 PM,41.738725828,-87.709962065,"(41.738725828, -87.709962065)"
4444034,HL740571,11/11/2005 10:00:00 PM,111XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,531,5.0,9.0,49.0,07,1178789.0,1831299.0,2005,02/28/2018 03:56:25 PM,41.692378887,-87.621046145,"(41.692378887, -87.621046145)"
4519127,HL719967,11/06/2005 08:50:00 PM,069XX S CLAREMONT AVE,1661,GAMBLING,GAME/DICE,ALLEY,True,False,832,8.0,17.0,66.0,19,1161930.0,1858678.0,2005,02/10/2018 03:50:01 PM,41.767877236,-87.682011342,"(41.767877236, -87.682011342)"
4327373,HL550233,08/15/2005 11:25:00 AM,066XX S WOLCOTT AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,726,7.0,15.0,67.0,18,1164826.0,1860737.0,2005,02/28/2018 03:56:25 PM,41.77346674,-87.671338055,"(41.77346674, -87.671338055)"
4334343,HL632537,09/24/2005 11:39:36 AM,056XX S STEWART AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER RAILROAD PROP / TRAIN DEPOT,True,False,711,7.0,3.0,68.0,05,1174541.0,1867366.0,2005,02/28/2018 03:56:25 PM,41.791446709,-87.635527943,"(41.791446709, -87.635527943)"
4430223,HL725294,11/09/2005 11:00:00 AM,028XX W 65TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,823,8.0,15.0,66.0,07,1158677.0,1861417.0,2005,02/28/2018 03:56:25 PM,41.775460432,-87.693860501,"(41.775460432, -87.693860501)"
4447278,HL743384,11/18/2005 09:45:00 PM,086XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,632,6.0,6.0,44.0,08B,1180424.0,1847803.0,2005,02/10/2018 03:50:01 PM,41.737630731,-87.614555762,"(41.737630731, -87.614555762)"
4403237,HL648422,10/02/2005 10:50:00 AM,028XX W WILCOX ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,1124,11.0,2.0,27.0,18,1157389.0,1899227.0,2005,02/28/2018 03:56:25 PM,41.879241873,-87.697556449,"(41.879241873, -87.697556449)"
4458260,HL755652,11/25/2005 10:25:00 PM,016XX N CLYBOURN AVE,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,STREET,False,False,1813,18.0,32.0,7.0,04B,1170231.0,1911008.0,2005,02/28/2018 03:56:25 PM,41.911298952,-87.650058476,"(41.911298952, -87.650058476)"
4477315,HL776217,12/06/2005 06:45:00 PM,043XX N KENMORE AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,False,False,2322,19.0,46.0,3.0,26,1168390.0,1928926.0,2005,02/28/2018 03:56:25 PM,41.960506835,-87.656301827,"(41.960506835, -87.656301827)"
4387394,HL678282,10/14/2005 04:00:00 PM,049XX W AINSLIE ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESIDENCE,False,False,1623,16.0,45.0,12.0,10,1142696.0,1932131.0,2005,02/28/2018 03:56:25 PM,41.969819827,-87.750686282,"(41.969819827, -87.750686282)"
4351790,HL589658,09/03/2005 04:00:00 PM,016XX W DEVON AVE,2027,NARCOTICS,POSS: CRACK,STREET,True,False,2432,24.0,40.0,1.0,18,1164176.0,1942580.0,2005,02/28/2018 03:56:25 PM,41.998064204,-87.671406607,"(41.998064204, -87.671406607)"
4315119,HL618784,09/17/2005 06:35:00 PM,078XX S RACINE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,612,6.0,17.0,71.0,03,1169677.0,1852985.0,2005,02/28/2018 03:56:25 PM,41.752090412,-87.653779875,"(41.752090412, -87.653779875)"
4451412,HL748119,11/21/2005 01:55:00 PM,047XX W DICKENS AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2522,25.0,31.0,19.0,06,1144372.0,1913540.0,2005,02/28/2018 03:56:25 PM,41.918773008,-87.744992718,"(41.918773008, -87.744992718)"
4403982,HL654823,10/05/2005 11:19:31 AM,078XX S SOUTH SHORE DR,2027,NARCOTICS,POSS: CRACK,PARK PROPERTY,True,False,421,4.0,7.0,43.0,18,1197688.0,1854219.0,2005,02/28/2018 03:56:25 PM,41.754823635,-87.551092573,"(41.754823635, -87.551092573)"
4511444,HL816725,12/30/2005 03:58:23 AM,100XX S FOREST AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,511,5.0,9.0,49.0,06,1180021.0,1838422.0,2005,02/28/2018 03:56:25 PM,41.711897322,-87.616318508,"(41.711897322, -87.616318508)"
4317229,HL623828,09/20/2005 11:10:00 AM,016XX S LAWNDALE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,1014,10.0,24.0,29.0,04B,1151968.0,1891625.0,2005,02/28/2018 03:56:25 PM,41.858489603,-87.71766176,"(41.858489603, -87.71766176)"
4350678,HL586187,09/01/2005 10:06:25 PM,012XX E 79TH ST,2027,NARCOTICS,POSS: CRACK,ALLEY,True,False,411,4.0,8.0,45.0,18,1186044.0,1852871.0,2005,02/28/2018 03:56:25 PM,41.751407191,-87.593806252,"(41.751407191, -87.593806252)"
4506092,HL810851,12/26/2005 09:00:00 PM,047XX W 79TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,True,False,834,8.0,13.0,70.0,04B,1146302.0,1851753.0,2005,02/28/2018 03:56:25 PM,41.749184287,-87.739471057,"(41.749184287, -87.739471057)"
4363568,HL650293,10/03/2005 10:00:00 AM,054XX S SAWYER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,822,8.0,14.0,63.0,08B,1155636.0,1868466.0,2005,02/28/2018 03:56:25 PM,41.794865428,-87.70481967,"(41.794865428, -87.70481967)"
4486884,HL787289,12/13/2005 12:00:00 PM,044XX W MADISON ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,1113,11.0,28.0,26.0,05,1146858.0,1899647.0,2005,02/28/2018 03:56:25 PM,41.880601966,-87.736214096,"(41.880601966, -87.736214096)"
4467125,HL757530,11/27/2005 01:30:00 AM,024XX N PULASKI RD,0460,BATTERY,SIMPLE,BAR OR TAVERN,True,False,2524,25.0,30.0,22.0,08B,1149306.0,1916021.0,2005,02/28/2018 03:56:25 PM,41.925486783,-87.72680008,"(41.925486783, -87.72680008)"
4460573,HL759466,11/27/2005 07:00:00 PM,075XX N EASTLAKE TER,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,2422,24.0,49.0,1.0,07,1166042.0,1950039.0,2005,02/28/2018 03:56:25 PM,42.01849204,-87.664327836,"(42.01849204, -87.664327836)"
4356919,HL652303,10/04/2005 08:00:00 AM,057XX S SAWYER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,822,8.0,14.0,63.0,05,1155694.0,1866457.0,2005,02/28/2018 03:56:25 PM,41.789351282,-87.704660855,"(41.789351282, -87.704660855)"
13211460,JG425312,09/15/2023 03:00:00 AM,012XX W JARVIS AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,2423,24.0,49.0,1.0,26,1166137.0,1949176.0,2023,09/23/2023 03:42:06 PM,42.016121919,-87.664003087,"(42.016121919, -87.664003087)"
4521605,HM107698,01/05/2006 11:30:00 AM,019XX N CICERO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,2533,25.0,31.0,19.0,06,1144090.0,1912429.0,2006,02/28/2018 03:56:25 PM,41.915729613,-87.746056778,"(41.915729613, -87.746056778)"
4451027,HL748047,11/21/2005 01:45:00 PM,011XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,OTHER,True,False,132,1.0,2.0,32.0,11,1176516.0,1895374.0,2005,02/28/2018 03:56:25 PM,41.868258726,-87.627442185,"(41.868258726, -87.627442185)"
4308602,HL614486,09/14/2005 09:00:00 AM,018XX N DAMEN AVE,0810,THEFT,OVER $500,RESIDENCE-GARAGE,False,False,1434,14.0,32.0,22.0,06,1162728.0,1912588.0,2005,02/28/2018 03:56:25 PM,41.915795289,-87.67757756,"(41.915795289, -87.67757756)"
4455947,HL753718,11/24/2005 01:40:00 PM,048XX N MAGNOLIA AVE,0810,THEFT,OVER $500,STREET,False,False,2033,20.0,48.0,3.0,06,1167057.0,1932694.0,2005,02/28/2018 03:56:25 PM,41.970875157,-87.661093881,"(41.970875157, -87.661093881)"
4503340,HL809389,12/25/2005 10:20:00 PM,062XX S ROCKWELL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,825,8.0,15.0,66.0,08B,1160112.0,1863189.0,2005,02/28/2018 03:56:25 PM,41.780293648,-87.688551211,"(41.780293648, -87.688551211)"
4361178,HL655361,10/05/2005 04:00:00 PM,079XX S DREXEL AVE,0460,BATTERY,SIMPLE,STREET,True,False,624,6.0,8.0,44.0,08B,1183612.0,1852453.0,2005,02/28/2018 03:56:25 PM,41.750317173,-87.602731259,"(41.750317173, -87.602731259)"
4310454,HL618767,09/17/2005 08:00:00 PM,033XX W POTOMAC AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,False,1422,14.0,26.0,23.0,14,1153858.0,1908452.0,2005,02/28/2018 03:56:25 PM,41.90462722,-87.710275782,"(41.90462722, -87.710275782)"
4519437,HM105473,01/04/2006 04:20:00 AM,028XX S PULASKI RD,0860,THEFT,RETAIL THEFT,GAS STATION,True,False,1031,10.0,22.0,30.0,06,1150170.0,1884913.0,2006,02/10/2018 03:50:01 PM,41.840106225,-87.724436322,"(41.840106225, -87.724436322)"
4344697,HL644121,03/06/2002 12:00:00 PM,074XX S SOUTH SHORE DR,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,334,3.0,7.0,43.0,06,1195807.0,1856571.0,2002,02/28/2018 03:56:25 PM,41.761324418,-87.557908051,"(41.761324418, -87.557908051)"
4355113,HL647407,10/01/2005 03:00:00 PM,047XX S CHAMPLAIN AVE,0460,BATTERY,SIMPLE,STREET,False,False,223,2.0,4.0,38.0,08B,1181396.0,1873829.0,2005,02/28/2018 03:56:25 PM,41.8090263,-87.610192885,"(41.8090263, -87.610192885)"
4429432,HL722302,11/07/2005 09:55:00 PM,094XX S MORGAN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2223,22.0,21.0,73.0,14,1171313.0,1842145.0,2005,02/28/2018 03:56:25 PM,41.722308345,-87.64810095,"(41.722308345, -87.64810095)"
4383133,HL612316,09/14/2005 04:32:00 PM,022XX W 21ST ST,2012,NARCOTICS,MANU/DELIVER:COCAINE,VEHICLE NON-COMMERCIAL,True,False,1223,12.0,25.0,31.0,18,1161810.0,1890029.0,2005,02/28/2018 03:56:25 PM,41.853910677,-87.681579684,"(41.853910677, -87.681579684)"
4430109,HL724473,11/09/2005 12:01:00 AM,014XX E 68TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,332,3.0,5.0,43.0,08B,1187004.0,1860193.0,2005,02/28/2018 03:56:25 PM,41.771476732,-87.590056525,"(41.771476732, -87.590056525)"
4514944,HM102413,01/02/2006 11:30:00 AM,026XX W 71ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,831,8.0,18.0,66.0,14,1160146.0,1857474.0,2006,02/28/2018 03:56:25 PM,41.764610169,-87.688583635,"(41.764610169, -87.688583635)"
4523896,HM108765,01/05/2006 10:50:00 PM,001XX S MICHIGAN AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,STREET,True,False,123,1.0,42.0,32.0,26,1177319.0,1899708.0,2006,02/28/2018 03:56:25 PM,41.880133317,-87.624362822,"(41.880133317, -87.624362822)"
4369960,HL664041,10/08/2005 04:00:00 PM,012XX N CICERO AVE,0620,BURGLARY,UNLAWFUL ENTRY,OTHER,False,False,2533,25.0,37.0,25.0,05,1144140.0,1907978.0,2005,02/28/2018 03:56:25 PM,41.903514653,-87.745985057,"(41.903514653, -87.745985057)"
4503468,HL809409,12/25/2005 08:15:00 PM,080XX S JUSTINE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,612,6.0,21.0,71.0,08B,1167400.0,1851512.0,2005,02/28/2018 03:56:25 PM,41.748097343,-87.662166183,"(41.748097343, -87.662166183)"
4335528,HL638612,09/27/2005 08:00:00 AM,017XX N MOHAWK ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,False,1813,18.0,43.0,7.0,14,1172335.0,1911815.0,2005,02/10/2018 03:50:01 PM,41.913467147,-87.642305253,"(41.913467147, -87.642305253)"
4407121,HL656103,10/05/2005 11:00:00 PM,006XX N FRANKLIN ST,2027,NARCOTICS,POSS: CRACK,STREET,True,False,1831,18.0,42.0,8.0,18,1174205.0,1904811.0,2005,02/28/2018 03:56:25 PM,41.894206268,-87.6356446,"(41.894206268, -87.6356446)"
4479927,HL779702,12/05/2005 06:00:00 PM,005XX N LARAMIE AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,1523,15.0,28.0,25.0,06,1141617.0,1902684.0,2005,02/28/2018 03:56:25 PM,41.88903432,-87.755383714,"(41.88903432, -87.755383714)"
4397013,HL692225,10/21/2005 06:00:00 PM,027XX W MONTROSE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,COMMERCIAL / BUSINESS OFFICE,False,False,1724,17.0,33.0,14.0,14,1157135.0,1929112.0,2005,02/10/2018 03:50:01 PM,41.961253791,-87.697675715,"(41.961253791, -87.697675715)"
4432246,HL727349,11/09/2005 04:00:00 PM,013XX S CHRISTIANA AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,True,False,1021,10.0,24.0,29.0,20,1154246.0,1893577.0,2005,02/28/2018 03:56:25 PM,41.863800981,-87.709247902,"(41.863800981, -87.709247902)"
12031754,JD210890,05/01/2011 12:00:00 AM,045XX S PAULINA ST,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,False,True,924,9.0,15.0,61.0,02,,,2011,09/01/2020 03:40:40 PM,,,
4337480,HL640034,09/27/2005 11:00:00 PM,011XX W 72ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,733,7.0,17.0,68.0,14,1169770.0,1857052.0,2005,02/10/2018 03:50:01 PM,41.763248776,-87.653321264,"(41.763248776, -87.653321264)"
4328376,HL630907,09/23/2005 03:13:25 PM,059XX W WASHINGTON BLVD,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,1512,15.0,29.0,25.0,26,1137038.0,1900142.0,2005,09/07/2021 03:41:02 PM,41.882142138,-87.772260899,"(41.882142138, -87.772260899)"
4444547,HL741505,11/16/2005 08:30:00 PM,008XX W RANDOLPH ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,False,False,1212,12.0,27.0,28.0,10,1170821.0,1901208.0,2005,02/28/2018 03:56:25 PM,41.88439424,-87.648178541,"(41.88439424, -87.648178541)"
4483279,HL778489,12/08/2005 01:30:00 PM,012XX S INDEPENDENCE BLVD,0820,THEFT,$500 AND UNDER,SIDEWALK,True,False,1011,10.0,24.0,29.0,06,1151283.0,1894243.0,2005,02/10/2018 03:50:01 PM,41.865687153,-87.72010753,"(41.865687153, -87.72010753)"
4423986,HL720209,11/07/2005 01:11:52 AM,024XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,False,False,134,1.0,3.0,33.0,26,1176702.0,1888138.0,2005,02/28/2018 03:56:25 PM,41.848398456,-87.626977894,"(41.848398456, -87.626977894)"
4433694,HL730378,11/12/2005 12:00:00 AM,012XX N DEARBORN ST,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,False,False,1824,18.0,42.0,8.0,06,1175706.0,1908710.0,2005,02/28/2018 03:56:25 PM,41.904871691,-87.630014558,"(41.904871691, -87.630014558)"
4462615,HL758071,11/23/2005 05:30:00 PM,0000X W MADISON ST,0890,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",False,False,123,1.0,42.0,32.0,06,1176233.0,1900384.0,2005,02/28/2018 03:56:25 PM,41.882012848,-87.62833005,"(41.882012848, -87.62833005)"
4357250,HL654338,10/05/2005 02:00:00 AM,062XX S CALUMET AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,311,3.0,20.0,40.0,06,1179567.0,1863737.0,2005,02/28/2018 03:56:25 PM,41.781374962,-87.617209584,"(41.781374962, -87.617209584)"
4448882,HL741204,11/17/2005 06:10:02 PM,028XX W WILCOX ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,False,False,1124,11.0,2.0,27.0,15,1157403.0,1899227.0,2005,02/10/2018 03:50:01 PM,41.879241589,-87.697505043,"(41.879241589, -87.697505043)"
4345195,HL642802,09/29/2005 09:00:00 AM,036XX W 84TH ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,834,8.0,18.0,70.0,06,1153476.0,1848634.0,2005,02/28/2018 03:56:25 PM,41.740486338,-87.713264739,"(41.740486338, -87.713264739)"
4483252,HL738452,11/16/2005 10:36:28 AM,066XX N BOSWORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",True,False,2432,24.0,40.0,1.0,18,1164737.0,1944193.0,2005,02/10/2018 03:50:01 PM,42.002478396,-87.66929687,"(42.002478396, -87.66929687)"
4456817,HL686900,10/21/2005 02:25:00 PM,060XX S CARPENTER ST,2094,NARCOTICS,ATTEMPT POSSESSION CANNABIS,STREET,True,False,712,7.0,16.0,68.0,18,1170345.0,1864853.0,2005,02/28/2018 03:56:25 PM,41.784643177,-87.650986925,"(41.784643177, -87.650986925)"
4510198,HL810215,12/26/2005 01:35:00 PM,003XX E GARFIELD BLVD,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,True,False,234,2.0,3.0,40.0,26,1179183.0,1868493.0,2005,02/28/2018 03:56:25 PM,41.79443465,-87.618472426,"(41.79443465, -87.618472426)"
4413825,HL709199,02/28/2005 06:00:00 PM,050XX S PRAIRIE AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,224,2.0,3.0,38.0,06,1178893.0,1871717.0,2005,02/28/2018 03:56:25 PM,41.803288213,-87.619437654,"(41.803288213, -87.619437654)"
4464164,HL762451,11/22/2005 11:00:00 AM,050XX N SPAULDING AVE,0890,THEFT,FROM BUILDING,COLLEGE/UNIVERSITY RESIDENCE HALL,False,False,1713,17.0,39.0,14.0,06,1153472.0,1933181.0,2005,02/28/2018 03:56:25 PM,41.972493154,-87.711034276,"(41.972493154, -87.711034276)"
4391184,HL685379,10/20/2005 05:27:09 PM,075XX S ESSEX AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,True,False,421,4.0,7.0,43.0,05,1194171.0,1855524.0,2005,02/10/2018 03:50:01 PM,41.758491683,-87.563938321,"(41.758491683, -87.563938321)"
4328975,HL633272,09/24/2005 06:50:00 PM,079XX S MARQUETTE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,422,4.0,7.0,46.0,08A,1195556.0,1852896.0,2005,02/28/2018 03:56:25 PM,41.751246152,-87.558949206,"(41.751246152, -87.558949206)"
4494429,HL714368,11/04/2005 02:53:09 AM,0000X W ELM ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1824,18.0,42.0,8.0,16,1175930.0,1908090.0,2005,02/28/2018 03:56:25 PM,41.90316534,-87.629210442,"(41.90316534, -87.629210442)"
4475543,HL773596,12/05/2005 05:50:00 PM,022XX S KEDZIE AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1024,10.0,24.0,30.0,08B,1155371.0,1889034.0,2005,02/10/2018 03:50:01 PM,41.851311967,-87.705240064,"(41.851311967, -87.705240064)"
4385918,HL676295,10/16/2005 09:45:00 AM,041XX W BELMONT AVE,1330,CRIMINAL TRESPASS,TO LAND,CONSTRUCTION SITE,True,False,2523,25.0,31.0,21.0,26,1148172.0,1920955.0,2005,02/28/2018 03:56:25 PM,41.939048053,-87.730839576,"(41.939048053, -87.730839576)"
4368460,HL661515,10/08/2005 02:00:00 PM,061XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,311,3.0,20.0,40.0,06,1178208.0,1864416.0,2005,02/28/2018 03:56:25 PM,41.783269156,-87.622171356,"(41.783269156, -87.622171356)"
4433509,HL729191,11/11/2005 09:00:00 AM,042XX W KAMERLING AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,2534,25.0,37.0,23.0,26,1147918.0,1908651.0,2005,02/28/2018 03:56:25 PM,41.905289613,-87.732090157,"(41.905289613, -87.732090157)"
4379130,HL672903,10/14/2005 02:30:00 PM,095XX S INDIANA AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,511,5.0,6.0,49.0,08B,1179261.0,1841842.0,2005,02/28/2018 03:56:25 PM,41.721299582,-87.618997895,"(41.721299582, -87.618997895)"
4452151,HL745168,11/19/2005 10:00:00 PM,001XX E 51ST ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,True,False,232,2.0,3.0,40.0,03,1178132.0,1871244.0,2005,02/28/2018 03:56:25 PM,41.802007569,-87.622242931,"(41.802007569, -87.622242931)"
4395515,HL688023,10/21/2005 10:30:00 PM,068XX S EAST END AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,332,3.0,5.0,43.0,14,1188715.0,1859952.0,2005,02/28/2018 03:56:25 PM,41.77077466,-87.583792377,"(41.77077466, -87.583792377)"
4482250,HL783464,12/11/2005 01:00:00 PM,080XX S ELLIS AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,631,6.0,8.0,44.0,06,1184291.0,1851876.0,2005,02/10/2018 03:50:01 PM,41.748717977,-87.600261137,"(41.748717977, -87.600261137)"
4456855,HL748463,11/21/2005 05:20:00 PM,003XX E GARFIELD BLVD,0820,THEFT,$500 AND UNDER,ANIMAL HOSPITAL,False,False,232,2.0,3.0,40.0,06,1179210.0,1868614.0,2005,02/10/2018 03:50:01 PM,41.794766069,-87.618369729,"(41.794766069, -87.618369729)"
4419814,HL714403,11/04/2005 03:30:00 AM,012XX N BURLING ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,False,False,1822,18.0,27.0,8.0,04B,1171084.0,1908425.0,2005,02/28/2018 03:56:25 PM,41.904192368,-87.647000785,"(41.904192368, -87.647000785)"
4420724,HL715650,11/04/2005 01:00:00 AM,005XX E 51ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,HOSPITAL BUILDING/GROUNDS,False,False,223,2.0,3.0,38.0,07,1180467.0,1871309.0,2005,02/10/2018 03:50:01 PM,41.802132606,-87.613677631,"(41.802132606, -87.613677631)"
4351192,HL645973,10/01/2005 12:40:00 AM,027XX W 16TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1023,10.0,28.0,29.0,08B,1158474.0,1891949.0,2005,02/28/2018 03:56:25 PM,41.859248191,-87.693771607,"(41.859248191, -87.693771607)"
4503913,HL804973,12/22/2005 11:04:00 PM,077XX S GREEN ST,0553,ASSAULT,AGGRAVATED PO: OTHER DANG WEAP,OTHER,True,False,621,6.0,17.0,71.0,04A,1171979.0,1853507.0,2005,02/28/2018 03:56:25 PM,41.753472643,-87.645328784,"(41.753472643, -87.645328784)"
4509310,HL815505,12/29/2005 01:40:00 PM,071XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,323,3.0,6.0,69.0,08B,1178840.0,1857652.0,2005,02/28/2018 03:56:25 PM,41.764693673,-87.620059931,"(41.764693673, -87.620059931)"
4351572,HL586651,09/02/2005 09:21:00 AM,050XX W WASHINGTON BLVD,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,True,False,1533,15.0,28.0,25.0,18,1142677.0,1900031.0,2005,02/28/2018 03:56:25 PM,41.881734508,-87.751556978,"(41.881734508, -87.751556978)"
4509998,HL815575,12/29/2005 02:06:11 PM,078XX S ESSEX AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,421,4.0,7.0,43.0,14,1194218.0,1853555.0,2005,09/07/2021 03:41:02 PM,41.753087441,-87.563830618,"(41.753087441, -87.563830618)"
4412758,HL707502,10/31/2005 07:15:00 PM,005XX E 130TH ST,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,False,533,5.0,9.0,54.0,08B,1182215.0,1819214.0,2005,02/28/2018 03:56:25 PM,41.659137482,-87.608875108,"(41.659137482, -87.608875108)"
4528507,HM113582,01/08/2006 06:30:00 PM,016XX W FARWELL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,True,True,2431,24.0,49.0,1.0,26,1164022.0,1945684.0,2006,09/07/2021 03:41:02 PM,42.00658492,-87.671884906,"(42.00658492, -87.671884906)"
4447469,HL744240,11/18/2005 05:00:00 PM,075XX W IRVING PARK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,1631,16.0,36.0,17.0,14,1125120.0,1925733.0,2005,02/28/2018 03:56:25 PM,41.952572791,-87.815457268,"(41.952572791, -87.815457268)"
